timestamp_s,window_duration_s,device_major,device_minor,read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,write_entropy_count,total_event_count,label
2015.209,2.0,8,16,1461,3281,2.85,6.41,1.14e+07,6.17e+07,1.120,3.778,1.932,3281,4742,0
2016.209,2.0,8,16,1657,3318,3.24,6.48,9.42e+07,1.09e+08,1.163,3.778,1.955,3318,4975,0
2017.210,2.0,8,16,2965,3454,5.79,6.75,1.07e+08,6.46e+07,1.120,3.778,2.013,3454,6419,0
2018.210,2.0,8,16,2920,3607,5.70,7.04,4.55e+07,6.94e+07,1.120,3.778,1.994,3607,6527,1
2019.210,2.0,8,16,3005,3639,5.87,7.11,4.82e+07,7.06e+07,1.120,3.778,1.996,3639,6644,0
2020.210,2.0,8,16,2378,3656,4.64,7.14,3.02e+07,7.13e+07,1.120,3.778,1.967,3656,6034,0
2021.210,2.0,8,16,850,2540,1.66,4.96,3.86e+06,7.15e+07,1.120,3.778,1.931,2540,3390,0
2022.211,2.0,8,16,1469,2098,2.87,4.10,1.75e+08,1.26e+08,1.200,3.778,1.999,2098,3567,1
2023.213,2.0,8,16,1561,3285,3.05,6.42,1.74e+08,6.05e+07,1.200,3.778,1.943,3285,4846,0
2024.230,2.0,8,16,468,2741,0.91,5.35,2.80e+06,6.81e+07,1.200,2.474,1.881,2741,3209,0
2025.231,2.0,8,16,2020,2792,3.95,5.45,1.97e+08,8.19e+07,1.200,3.778,1.965,2792,4812,0
2026.231,2.0,8,16,3253,3849,6.35,7.52,5.65e+07,7.90e+07,1.200,3.778,1.992,3849,7102,0
2027.231,2.0,8,16,2562,3948,5.00,7.71,3.50e+07,8.32e+07,1.120,3.778,1.968,3948,6510,1
2028.231,2.0,8,16,1506,3463,2.94,6.76,5.25e+07,8.50e+07,1.120,3.778,1.945,3463,4969,0
2029.231,2.0,8,16,1942,3374,3.79,6.59,9.31e+07,8.53e+07,1.120,3.778,1.970,3374,5316,1
2030.232,2.0,8,16,1354,3158,2.64,6.17,9.78e+06,7.12e+07,1.120,4.067,1.968,3158,4512,0
2031.232,2.0,8,16,1337,2953,2.61,5.77,1.08e+08,1.11e+08,1.434,4.067,1.924,2953,4290,1
2032.233,2.0,8,16,1337,3749,2.61,7.32,1.08e+08,7.61e+07,1.528,3.943,1.889,3749,5086,1
2033.233,2.0,8,16,0,3551,0.00,6.94,0.00e+00,8.96e+07,1.612,3.848,1.889,3551,3551,0
2034.233,2.0,8,16,479,2311,0.94,4.51,2.54e+08,8.35e+07,1.612,4.067,1.953,2311,2790,0
2035.233,2.0,8,16,2073,2656,4.05,5.19,4.30e+08,7.50e+07,1.132,4.067,2.054,2656,4729,0
2036.234,2.0,8,16,3118,3803,6.09,7.43,5.19e+07,7.72e+07,1.132,3.778,2.035,3803,6921,0
2037.234,2.0,8,16,3088,3775,6.03,7.37,5.09e+07,7.60e+07,1.039,3.778,2.002,3775,6863,1
2038.234,2.0,8,16,3138,3781,6.13,7.38,5.25e+07,7.63e+07,1.039,3.848,1.994,3781,6919,1
2039.235,2.0,8,16,3221,3840,6.29,7.50,5.53e+07,7.87e+07,1.120,3.848,1.996,3840,7061,0
2040.235,2.0,8,16,2096,3896,4.09,7.61,2.34e+07,8.10e+07,1.120,3.848,1.945,3896,5992,0
2041.235,2.0,8,16,450,2686,0.88,5.25,1.08e+06,7.60e+07,1.232,3.848,1.898,2686,3136,0
2042.236,2.0,8,16,1358,2307,2.65,4.51,2.42e+08,1.07e+08,1.163,3.848,2.008,2307,3665,0
2043.236,2.0,8,16,2206,3410,4.31,6.66,2.57e+08,7.27e+07,1.163,3.873,2.034,3410,5616,0
2044.236,2.0,8,16,2430,3697,4.75,7.22,5.30e+07,8.26e+07,1.232,3.873,2.043,3697,6127,1
2045.236,2.0,8,16,3206,3889,6.26,7.60,5.48e+07,8.07e+07,1.200,3.848,2.030,3889,7095,0
2046.236,2.0,8,16,3113,3873,6.08,7.56,5.17e+07,8.00e+07,1.163,3.848,2.001,3873,6986,0
2047.237,2.0,8,16,3022,3871,5.90,7.56,4.87e+07,7.99e+07,1.120,3.848,1.981,3871,6893,0
2048.237,2.0,8,16,2070,2955,4.04,5.77,4.13e+07,1.05e+08,1.120,3.848,1.964,2955,5025,0
2049.237,2.0,8,16,1363,2957,2.66,5.78,6.32e+07,1.10e+08,1.051,3.848,1.969,2957,4320,1
2050.238,2.0,8,16,1809,3716,3.53,7.26,8.18e+07,9.55e+07,1.051,4.067,1.951,3716,5525,0
2051.238,2.0,8,16,2675,3384,5.22,6.61,8.69e+07,7.07e+07,1.120,4.067,1.961,3384,6059,0
2052.238,2.0,8,16,3278,3470,6.40,6.78,5.73e+07,6.42e+07,1.082,3.848,1.999,3470,6748,0
2053.238,2.0,8,16,2906,3477,5.68,6.79,4.51e+07,6.45e+07,1.082,3.848,2.002,3477,6383,1
2054.238,2.0,8,16,1787,2910,3.49,5.68,1.70e+07,4.52e+07,1.120,3.848,1.959,2910,4697,0
2055.238,2.0,8,16,1262,2752,2.46,5.38,5.96e+07,5.83e+07,1.232,3.848,1.977,2752,4014,0
2056.239,2.0,8,16,1553,3377,3.03,6.60,6.47e+07,7.43e+07,1.019,3.848,1.968,3377,4930,1
2057.239,2.0,8,16,1270,3543,2.48,6.92,2.24e+07,9.21e+07,1.019,3.848,1.900,3543,4813,0
2058.239,2.0,8,16,1469,2699,2.87,5.27,1.72e+08,8.65e+07,1.232,3.848,1.915,2699,4168,0
2059.240,2.0,8,16,2255,2726,4.40,5.32,9.81e+07,6.10e+07,1.200,3.848,1.999,2726,4981,0
2060.240,2.0,8,16,2043,3227,3.99,6.30,6.14e+07,7.29e+07,1.200,4.037,1.983,3227,5270,1
2061.240,2.0,8,16,2132,3342,4.16,6.53,6.94e+07,8.19e+07,1.181,4.037,1.967,3342,5474,1
2062.240,2.0,8,16,2333,3501,4.56,6.84,7.02e+07,8.22e+07,1.181,4.067,1.991,3501,5834,1
2063.240,2.0,8,16,2438,3673,4.76,7.17,6.51e+07,8.65e+07,1.120,4.067,1.996,3673,6111,0
2064.241,2.0,8,16,2680,3981,5.23,7.78,3.88e+07,8.45e+07,1.120,3.848,1.944,3981,6661,0
2065.241,2.0,8,16,1189,2902,2.32,5.67,7.99e+06,8.27e+07,1.232,4.067,1.904,2902,4091,0
2066.241,2.0,8,16,2038,2902,3.98,5.67,1.35e+08,1.03e+08,1.232,4.067,1.994,2902,4940,1
2067.241,2.0,8,16,3858,3985,7.54,7.78,1.73e+08,8.47e+07,1.232,3.848,2.008,3985,7843,0
2068.241,2.0,8,16,3484,3980,6.80,7.77,6.48e+07,8.45e+07,1.120,3.848,1.998,3980,7464,1
2069.242,2.0,8,16,2305,4045,4.50,7.90,2.83e+07,8.73e+07,1.120,3.848,1.956,4045,6350,1
2070.243,2.0,8,16,639,3586,1.25,7.00,2.18e+06,8.69e+07,1.596,3.943,1.906,3586,4225,1
2071.243,2.0,8,16,1242,2922,2.43,5.71,2.49e+08,1.19e+08,1.528,3.943,1.963,2922,4164,1
2072.244,2.0,8,16,2721,3464,5.31,6.77,2.21e+08,7.81e+07,1.232,3.880,1.968,3464,6185,0
2073.244,2.0,8,16,1479,3949,2.89,7.71,1.17e+07,9.58e+07,1.232,3.968,1.904,3949,5428,1
2074.244,2.0,8,16,0,3274,0.00,6.39,0.00e+00,9.66e+07,1.596,3.968,1.903,3274,3274,1
2075.245,2.0,8,16,0,2638,0.00,5.15,0.00e+00,7.56e+07,1.639,4.019,1.941,2638,2638,0
2076.245,2.0,8,16,0,1721,0.00,3.36,0.00e+00,6.38e+07,1.655,4.031,1.941,1721,1721,0
2077.247,2.0,8,16,434,1792,0.85,3.50,1.46e+08,5.91e+07,1.655,4.031,1.892,1792,2226,0
2078.247,2.0,8,16,1532,2605,2.99,5.09,7.96e+08,9.58e+07,1.232,3.880,2.000,2605,4137,1
2079.247,2.0,8,16,2436,3103,4.76,6.06,7.36e+07,5.52e+07,1.089,3.880,2.045,3103,5539,1
2080.248,2.0,8,16,2576,3571,5.03,6.97,3.54e+07,6.80e+07,1.089,3.778,1.995,3571,6147,1
2081.248,2.0,8,16,2379,3429,4.65,6.70,3.02e+07,6.27e+07,1.120,3.880,1.994,3429,5808,1
2082.249,2.0,8,16,2276,3362,4.45,6.57,2.76e+07,6.03e+07,1.120,3.880,1.988,3362,5638,0
2083.249,2.0,8,16,2026,2959,3.96,5.78,3.12e+07,6.95e+07,1.120,4.031,1.994,2959,4985,1
2084.249,2.0,8,16,1456,3081,2.84,6.02,1.91e+07,6.44e+07,1.163,4.031,1.962,3081,4537,0
2085.250,2.0,8,16,1110,2857,2.17,5.58,3.99e+07,8.04e+07,1.163,3.974,1.951,2857,3967,0
2086.250,2.0,8,16,1397,2179,2.73,4.26,8.03e+07,5.84e+07,1.163,3.974,2.052,2179,3576,0
2087.250,2.0,8,16,1604,2182,3.13,4.26,1.37e+07,2.54e+07,1.163,3.880,2.041,2182,3786,0
2088.250,2.0,8,16,1693,2309,3.31,4.51,1.53e+07,2.84e+07,1.163,3.778,1.988,2309,4002,0
2089.251,2.0,8,16,1400,2532,2.73,4.95,1.43e+07,4.56e+07,1.232,3.778,1.963,2532,3932,0
2090.251,2.0,8,16,1490,2762,2.91,5.39,3.35e+07,6.66e+07,1.120,3.778,1.990,2762,4252,1
2091.251,2.0,8,16,1929,3063,3.77,5.98,1.99e+07,5.01e+07,1.082,3.778,2.012,3063,4992,1
2092.252,2.0,8,16,1556,2828,3.04,5.52,2.51e+07,5.90e+07,1.082,4.031,1.962,2828,4384,0
2093.252,2.0,8,16,891,2776,1.74,5.42,2.01e+07,5.45e+07,1.181,4.031,1.916,2776,3667,0
2094.253,2.0,8,16,235,2520,0.46,4.92,2.96e+05,5.49e+07,1.449,4.031,1.920,2520,2755,1
2095.253,2.0,8,16,1149,2437,2.24,4.76,8.72e+07,5.80e+07,1.232,4.031,1.978,2437,3586,0
2096.258,2.0,8,16,1149,2470,2.24,4.82,8.72e+07,4.00e+07,1.232,3.880,1.947,2470,3619,0
2097.258,2.0,8,16,577,1853,1.13,3.62,5.13e+07,4.77e+07,1.639,3.880,1.926,1853,2430,1
2098.272,2.0,8,16,577,2192,1.13,4.28,5.13e+07,3.59e+07,1.639,3.974,1.925,2192,2769,1
2099.272,2.0,8,16,409,2002,0.80,3.91,8.94e+05,5.84e+07,1.674,4.068,1.915,2002,2411,1
2100.273,2.0,8,16,1416,2049,2.77,4.00,1.13e+08,3.99e+07,1.132,4.068,2.051,2049,3465,1
2101.273,2.0,8,16,1159,2996,2.26,5.85,7.17e+06,4.81e+07,1.132,3.880,1.989,2996,4155,1
2102.273,2.0,8,16,1065,2713,2.08,5.30,4.23e+07,5.80e+07,1.120,3.880,1.937,2713,3778,1
2103.273,2.0,8,16,1242,2602,2.43,5.08,4.30e+07,4.10e+07,1.120,3.880,1.932,2602,3844,1
2104.274,2.0,8,16,1367,2839,2.67,5.54,4.04e+07,5.12e+07,1.163,3.880,1.975,2839,4206,0
2105.274,2.0,8,16,1093,2954,2.13,5.77,3.15e+07,5.12e+07,1.449,3.778,1.962,2954,4047,0
2106.274,2.0,8,16,55,2338,0.11,4.57,1.64e+04,5.25e+07,1.663,3.778,1.880,2338,2393,0
2107.274,2.0,8,16,1388,1964,2.71,3.84,1.50e+08,5.97e+07,1.120,3.880,1.996,1964,3352,1
2108.274,2.0,8,16,2037,2807,3.98,5.48,1.48e+08,4.23e+07,1.120,3.880,1.977,2807,4844,0
2109.275,2.0,8,16,1355,2662,2.65,5.20,3.17e+07,6.54e+07,1.200,3.880,1.961,2662,4017,0
2110.275,2.0,8,16,1981,2534,3.87,4.95,5.09e+07,5.22e+07,1.120,3.880,1.999,2534,4515,1
2111.275,2.0,8,16,1872,2832,3.66,5.53,2.03e+07,4.28e+07,1.120,3.880,1.963,2832,4704,0
2112.283,2.0,8,16,587,2621,1.15,5.12,1.84e+06,4.16e+07,1.181,3.880,1.920,2621,3208,1
2113.286,2.0,8,16,0,1810,0.00,3.54,0.00e+00,4.09e+07,1.639,3.778,1.907,1810,1810,0
2114.287,2.0,8,16,767,1100,1.50,2.15,1.31e+08,1.76e+07,1.639,3.784,1.904,1100,1867,0
2115.287,2.0,8,16,1135,942,2.22,1.84,1.39e+08,4.74e+06,1.674,3.784,1.870,942,2077,1
2116.288,2.0,8,16,867,1083,1.69,2.12,4.01e+06,6.26e+06,1.181,3.778,1.930,1083,1950,0
2117.288,2.0,8,16,502,1822,0.98,3.56,1.35e+06,2.13e+07,1.181,4.019,1.924,1822,2324,0
2118.288,2.0,8,16,38,2126,0.07,4.15,8.26e+06,3.76e+07,1.449,4.019,1.906,2126,2164,0
2119.288,2.0,8,16,35,1790,0.07,3.50,6.72e+03,2.45e+07,1.663,3.778,1.920,1790,1825,0
2120.290,2.0,8,16,0,1248,0.00,2.44,0.00e+00,2.28e+07,1.674,3.988,1.952,1248,1248,0
2121.291,2.0,8,16,0,1132,0.00,2.21,0.00e+00,2.36e+07,1.655,3.988,1.968,1132,1132,1
2122.291,2.0,8,16,960,1993,1.88,3.89,2.93e+08,7.98e+07,0.969,3.778,1.935,1993,2953,1
2123.292,2.0,8,16,1944,2539,3.80,4.96,4.39e+08,9.47e+07,0.969,3.880,2.023,2539,4483,1
2124.292,2.0,8,16,1861,2427,3.63,4.74,1.85e+07,3.14e+07,1.082,3.880,2.058,2427,4288,1
2125.293,2.0,8,16,1888,2483,3.69,4.85,1.90e+07,3.29e+07,1.082,3.778,1.997,2483,4371,0
2126.293,2.0,8,16,1891,2642,3.69,5.16,1.91e+07,3.72e+07,1.120,3.880,1.941,2642,4533,0
2127.293,2.0,8,16,880,2646,1.72,5.17,4.13e+06,3.74e+07,1.232,3.880,1.877,2646,3526,0
2128.294,2.0,8,16,977,2617,1.91,5.11,5.56e+07,3.77e+07,1.120,3.880,1.957,2617,3594,0
2129.294,2.0,8,16,977,2672,1.91,5.22,5.56e+07,3.88e+07,1.120,3.880,1.957,2672,3649,1
2130.294,2.0,8,16,0,2739,0.00,5.35,0.00e+00,4.00e+07,1.663,3.880,1.874,2739,2739,0
2131.295,2.0,8,16,0,2729,0.00,5.33,0.00e+00,3.97e+07,1.663,3.880,1.870,2729,2729,1
2132.295,2.0,8,16,0,2725,0.00,5.32,0.00e+00,3.96e+07,1.663,3.880,1.868,2725,2725,1
2133.295,2.0,8,16,0,2758,0.00,5.39,0.00e+00,4.06e+07,1.663,3.880,1.870,2758,2758,0
2134.296,2.0,8,16,0,2463,0.00,4.81,0.00e+00,4.05e+07,1.663,3.880,1.893,2463,2463,0
2135.296,2.0,8,16,805,2449,1.57,4.78,1.04e+09,4.23e+07,1.576,3.880,1.941,2449,3254,0
2136.297,2.0,8,16,1765,2452,3.45,4.79,8.94e+08,4.45e+07,1.120,3.880,1.978,2452,4217,1
2137.297,2.0,8,16,1546,2440,3.02,4.77,2.79e+07,4.04e+07,1.120,3.880,1.958,2440,3986,0
2138.298,2.0,8,16,585,2470,1.14,4.82,1.83e+06,3.79e+07,1.232,3.880,1.942,2470,3055,1
2139.298,2.0,8,16,0,1972,0.00,3.85,0.00e+00,4.62e+07,1.485,3.880,1.960,1972,1972,1
2140.299,2.0,8,16,745,2160,1.46,4.22,1.61e+08,3.73e+07,1.232,2.759,1.919,2160,2905,1
2141.299,2.0,8,16,745,2651,1.46,5.18,1.61e+08,3.76e+07,1.232,2.431,1.884,2651,3396,0
2142.300,2.0,8,16,0,2667,0.00,5.21,0.00e+00,3.79e+07,1.663,2.412,1.870,2667,2667,0
2143.300,2.0,8,16,0,2536,0.00,4.95,0.00e+00,3.56e+07,1.663,2.274,1.876,2536,2536,0
2144.300,2.0,8,16,901,2533,1.76,4.95,3.19e+08,4.06e+07,1.663,2.747,1.920,2533,3434,0
2145.300,2.0,8,16,1465,2423,2.86,4.73,3.19e+08,4.29e+07,1.516,2.851,1.951,2423,3888,1
2146.301,2.0,8,16,1476,2444,2.88,4.77,3.57e+07,4.32e+07,1.163,3.778,1.971,2444,3920,0
2147.304,2.0,8,16,912,2527,1.78,4.94,4.44e+06,3.78e+07,1.163,3.778,1.930,2527,3439,0
2148.304,2.0,8,16,0,2066,0.00,4.04,0.00e+00,4.32e+07,1.643,4.062,1.887,2066,2066,0
2149.305,2.0,8,16,1027,1962,2.01,3.83,1.44e+08,4.43e+07,1.163,4.062,1.996,1962,2989,0
2150.306,2.0,8,16,1027,2458,2.01,4.80,1.44e+08,3.46e+07,1.163,3.778,1.954,2458,3485,1
2151.306,2.0,8,16,612,2672,1.20,5.22,3.13e+07,3.81e+07,1.232,3.778,1.869,2672,3284,0
2152.306,2.0,8,16,612,2658,1.20,5.19,3.13e+07,3.77e+07,1.232,3.778,1.866,2658,3270,1
2153.307,2.0,8,16,0,2678,0.00,5.23,0.00e+00,3.83e+07,1.710,2.412,1.867,2678,2678,0
2154.308,2.0,8,16,0,2609,0.00,5.10,0.00e+00,3.83e+07,1.706,2.412,1.867,2609,2609,1
2155.309,2.0,8,16,794,2585,1.55,5.05,4.21e+08,3.82e+07,1.232,2.654,1.972,2585,3379,1
2156.309,2.0,8,16,1680,2645,3.28,5.17,3.72e+08,3.81e+07,1.232,2.654,1.998,2645,4325,0
2157.310,2.0,8,16,886,2617,1.73,5.11,4.19e+06,3.65e+07,1.232,2.535,1.894,2617,3503,0
2158.310,2.0,8,16,656,2493,1.28,4.87,8.68e+07,3.93e+07,1.120,2.592,1.902,2493,3149,1
2159.310,2.0,8,16,1326,2597,2.59,5.07,1.27e+08,4.11e+07,1.120,3.778,1.958,2597,3923,1
2160.310,2.0,8,16,721,2751,1.41,5.37,1.60e+07,4.19e+07,1.200,3.778,1.931,2751,3472,0
2161.312,2.0,8,16,51,2594,0.10,5.07,1.41e+04,4.20e+07,1.232,3.778,1.905,2594,2645,1
2162.313,2.0,8,16,603,2195,1.18,4.29,1.46e+08,4.91e+07,1.232,4.031,2.003,2195,2798,0
2163.313,2.0,8,16,608,2268,1.19,4.43,1.48e+08,3.71e+07,1.232,4.031,1.985,2268,2876,1
2164.323,2.0,8,16,0,1921,0.00,3.75,0.00e+00,4.20e+07,1.655,4.031,1.943,1921,1921,0
2165.323,2.0,8,16,509,1442,0.99,2.82,9.66e+07,6.09e+07,1.225,4.031,1.979,1442,1951,1
2166.323,2.0,8,16,702,2222,1.37,4.34,1.84e+08,3.87e+07,1.225,3.778,1.939,2222,2924,0
2167.324,2.0,8,16,692,2358,1.35,4.61,2.88e+07,4.00e+07,1.386,3.778,1.936,2358,3050,0
2168.324,2.0,8,16,1239,2281,2.42,4.46,7.17e+07,4.15e+07,1.077,3.778,1.979,2281,3520,0
2169.325,2.0,8,16,1293,2485,2.53,4.85,2.39e+07,4.13e+07,1.077,3.778,1.978,2485,3778,1
2170.329,2.0,8,16,555,2263,1.08,4.42,2.14e+07,4.19e+07,1.631,3.778,1.918,2263,2818,0
2171.329,2.0,8,16,631,2108,1.23,4.12,4.98e+07,4.82e+07,1.549,3.778,1.971,2108,2739,0
2172.338,2.0,8,16,631,1753,1.23,3.42,4.98e+07,3.02e+07,1.549,3.778,1.995,1753,2384,0
2173.345,2.0,8,16,1113,1704,2.17,3.33,4.54e+07,3.75e+07,1.485,3.778,1.933,1704,2817,0
2174.346,2.0,8,16,1607,1540,3.14,3.01,5.23e+07,1.27e+07,1.163,3.778,1.948,1540,3147,0
2175.346,2.0,8,16,1475,1752,2.88,3.42,1.16e+07,1.64e+07,0.926,3.778,1.992,1752,3227,0
2176.346,2.0,8,16,1578,2427,3.08,4.74,1.33e+07,3.14e+07,0.926,3.778,1.965,2427,4005,1
2177.346,2.0,8,16,1603,2445,3.13,4.78,2.73e+07,3.51e+07,1.120,3.778,2.019,2445,4048,0
2178.362,2.0,8,16,1018,2504,1.99,4.89,1.55e+07,3.55e+07,1.181,3.778,1.987,2504,3522,0
2179.362,2.0,8,16,587,2141,1.15,4.18,6.16e+07,5.67e+07,1.200,2.863,1.999,2141,2728,1
2180.363,2.0,8,16,1191,1991,2.33,3.89,9.22e+07,4.15e+07,1.232,2.955,2.036,1991,3182,0
2181.363,2.0,8,16,930,2252,1.82,4.40,1.57e+07,3.45e+07,1.232,2.955,1.897,2252,3182,1
2182.363,2.0,8,16,324,1820,0.63,3.55,5.62e+05,4.44e+07,1.643,2.703,1.885,1820,2144,0
2183.364,2.0,8,16,591,1520,1.15,2.97,1.03e+08,4.35e+07,1.232,3.682,1.954,1520,2111,0
2184.364,2.0,8,16,1208,2039,2.36,3.98,1.36e+08,2.75e+07,1.232,3.682,1.942,2039,3247,0
2185.364,2.0,8,16,1056,2452,2.06,4.79,1.79e+07,3.95e+07,1.706,2.431,1.912,2452,3508,0
2186.365,2.0,8,16,849,2236,1.66,4.37,3.95e+06,3.44e+07,1.631,2.461,1.892,2236,3085,1
2187.365,2.0,8,16,1498,2184,2.93,4.27,4.87e+07,2.71e+07,1.051,3.682,1.923,2184,3682,1
2188.366,2.0,8,16,2051,2391,4.01,4.67,3.00e+07,3.05e+07,1.051,3.778,1.984,2391,4442,0
2189.367,2.0,8,16,1928,2433,3.77,4.75,1.98e+07,3.16e+07,1.082,3.778,1.987,2433,4361,0
2190.368,2.0,8,16,1962,2393,3.83,4.67,2.05e+07,3.06e+07,1.120,3.778,1.962,2393,4355,1
2191.371,2.0,8,16,1720,2319,3.36,4.53,1.58e+07,2.87e+07,1.120,3.778,1.945,2319,4039,0
2192.371,2.0,8,16,1634,2111,3.19,4.12,1.42e+07,2.38e+07,1.120,3.778,1.958,2111,3745,1
2193.372,2.0,8,16,1279,2401,2.50,4.69,8.73e+06,3.08e+07,1.181,2.474,1.932,2401,3680,1
2194.373,2.0,8,16,783,2243,1.53,4.38,6.50e+06,4.48e+07,1.232,2.537,1.907,2243,3026,1
2195.374,2.0,8,16,1459,2096,2.85,4.09,7.20e+07,5.44e+07,1.120,2.873,2.020,2096,3555,0
2196.374,2.0,8,16,2058,2470,4.02,4.82,2.26e+07,3.26e+07,1.120,3.778,2.053,2470,4528,0
2197.375,2.0,8,16,1689,2685,3.30,5.24,1.52e+07,3.85e+07,1.120,3.778,1.966,2685,4374,1
2198.376,2.0,8,16,1333,2713,2.60,5.30,3.27e+07,4.85e+07,1.232,3.873,1.975,2713,4046,0
2199.376,2.0,8,16,1807,2501,3.53,4.88,4.89e+07,3.92e+07,1.051,3.873,2.029,2501,4308,0
2200.376,2.0,8,16,2268,2657,4.43,5.19,2.74e+07,3.77e+07,1.051,3.778,1.993,2657,4925,1
2201.376,2.0,8,16,1762,2749,3.44,5.37,1.66e+07,4.03e+07,1.120,3.778,1.941,2749,4511,0
2202.396,2.0,8,16,1022,2187,2.00,4.27,5.75e+06,3.71e+07,1.120,4.031,1.903,2187,3209,1
2203.396,2.0,8,16,1402,2082,2.74,4.07,5.27e+07,3.96e+07,1.082,4.031,1.963,2082,3484,0
2204.397,2.0,8,16,1187,2562,2.32,5.00,7.52e+06,3.50e+07,1.082,3.682,1.960,2562,3749,1
2205.397,2.0,8,16,685,2304,1.34,4.50,2.89e+07,4.25e+07,1.120,2.654,1.903,2304,2989,0
2206.397,2.0,8,16,1512,2292,2.95,4.48,7.95e+07,4.48e+07,1.120,3.682,1.989,2292,3804,0
2207.397,2.0,8,16,2101,2499,4.10,4.88,2.36e+07,3.33e+07,1.120,3.778,2.023,2499,4600,0
2208.397,2.0,8,16,1478,2597,2.89,5.07,1.17e+07,3.60e+07,1.120,3.778,1.962,2597,4075,1
2209.477,2.0,8,16,321,2125,0.63,4.15,5.51e+05,2.45e+07,1.232,3.778,1.911,2125,2446,0
2210.477,2.0,8,16,501,1309,0.98,2.56,7.02e+07,4.98e+07,1.655,2.549,1.925,1309,1810,1
2211.478,2.0,8,16,1510,1929,2.95,3.77,1.34e+08,3.99e+07,1.200,3.682,2.045,1929,3439,0
2212.478,2.0,8,16,2020,2733,3.95,5.34,2.18e+07,3.99e+07,1.051,3.778,2.031,2733,4753,0
2213.478,2.0,8,16,2165,2815,4.23,5.50,2.50e+07,4.23e+07,1.051,3.778,1.995,2815,4980,0
2214.479,2.0,8,16,2176,2698,4.25,5.27,2.53e+07,3.88e+07,1.200,3.778,2.000,2698,4874,1
2215.479,2.0,8,16,2164,2726,4.23,5.32,2.50e+07,3.96e+07,1.120,3.778,1.999,2726,4890,1
2216.479,2.0,8,16,2361,2890,4.61,5.64,2.97e+07,4.46e+07,1.120,3.778,2.003,2890,5251,0
2217.480,2.0,8,16,1930,2790,3.77,5.45,1.99e+07,4.15e+07,1.181,3.778,1.986,2790,4720,0
2218.493,2.0,8,16,711,2005,1.39,3.92,2.71e+06,3.27e+07,1.181,3.778,1.954,2005,2716,0
2219.493,2.0,8,16,600,1325,1.17,2.59,4.90e+07,5.09e+07,1.232,3.778,1.983,1325,1925,0
2220.494,2.0,8,16,600,1734,1.17,3.39,4.90e+07,2.18e+07,1.232,3.778,1.967,1734,2334,1
2221.495,2.0,8,16,835,1786,1.63,3.49,4.79e+07,3.52e+07,1.120,3.873,1.957,1786,2621,0
2222.495,2.0,8,16,1118,1971,2.18,3.85,5.33e+07,2.19e+07,1.120,3.873,1.960,1971,3089,1
2223.495,2.0,8,16,283,1838,0.55,3.59,4.29e+05,3.74e+07,1.120,2.537,1.942,1838,2121,0
2224.495,2.0,8,16,427,1162,0.83,2.27,2.21e+07,9.32e+07,1.670,2.474,1.993,1162,1589,0
2225.496,2.0,8,16,427,1383,0.83,2.70,2.21e+07,1.89e+07,1.674,2.494,1.955,1383,1810,0
2226.672,2.0,8,16,557,1240,1.09,2.42,2.36e+07,1.24e+07,1.674,2.494,1.920,1240,1797,0
2227.672,2.0,8,16,1195,1422,2.33,2.78,3.29e+07,3.25e+07,1.232,3.778,1.954,1422,2617,1
2228.673,2.0,8,16,649,1947,1.27,3.80,2.37e+07,2.21e+07,1.232,3.778,1.941,1947,2596,1
2229.673,2.0,8,16,1092,1857,2.13,3.63,5.69e+07,3.03e+07,1.232,4.062,2.057,1857,2949,1
2230.674,2.0,8,16,1848,1871,3.61,3.65,6.68e+07,1.93e+07,1.181,4.062,2.094,1871,3719,1
2231.674,2.0,8,16,1614,1722,3.15,3.36,1.39e+07,1.58e+07,1.181,3.778,1.980,1722,3336,1
2232.674,2.0,8,16,1740,1905,3.40,3.72,2.09e+07,3.94e+07,1.181,3.778,2.000,1905,3645,1
2233.696,2.0,8,16,1481,1976,2.89,3.86,1.91e+07,4.15e+07,1.232,3.778,2.036,1976,3457,1
2234.697,2.0,8,16,610,2085,1.19,4.07,1.99e+06,2.32e+07,1.232,3.778,1.945,2085,2695,0
2235.697,2.0,8,16,15,3072,0.03,6.00,1.28e+03,5.03e+07,1.733,2.400,1.882,3072,3087,0
2236.697,2.0,8,16,0,2959,0.00,5.78,0.00e+00,6.52e+07,1.686,2.400,1.890,2959,2959,1
2237.697,2.0,8,16,1597,2603,3.12,5.08,2.98e+08,6.16e+07,1.181,2.611,1.980,2603,4200,0
2238.697,2.0,8,16,2758,2907,5.39,5.68,2.67e+08,4.51e+07,1.082,3.778,2.018,2907,5665,1
2239.698,2.0,8,16,2458,3056,4.80,5.97,3.22e+07,4.98e+07,1.082,3.778,2.012,3056,5514,0
2240.698,2.0,8,16,1539,3295,3.01,6.44,1.26e+07,5.79e+07,1.120,3.778,1.954,3295,4834,0
2241.698,2.0,8,16,242,2919,0.47,5.70,3.14e+05,6.50e+07,1.607,2.611,1.912,2919,3161,0
2242.699,2.0,8,16,1537,2865,3.00,5.60,1.70e+08,6.48e+07,1.528,2.822,2.020,2865,4402,1
2243.699,2.0,8,16,2750,3245,5.37,6.34,1.71e+08,5.64e+07,1.120,3.682,2.062,3245,5995,1
